종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률,기준일
035600,KG이니시스,9340,90,0.97,2909.0,3.21,2691.0,3.47,17862.0,0.52,420,4.5,20241023
001390,KG케미칼,4030,45,1.13,1446.0,2.79,,,13412.0,0.3,120,2.98,20241023
226360,KH 건설,2555,0,0.0,,,,,5703.0,0.45,0,0.0,20241023
111870,KH 미래물산,8910,0,0.0,4998.0,1.78,,,23064.0,0.39,0,0.0,20241023
033180,KH 필룩스,6630,0,0.0,,,,,27380.0,0.24,0,0.0,20241023
060720,KH바텍,9120,200,2.24,1369.0,6.66,1513.0,6.03,11142.0,0.82,400,4.39,20241023
015590,KIB플러그에너지,399,14,3.64,62.0,6.44,,,540.0,0.74,0,0.0,20241023
001940,KISCO홀딩스,18820,-100,-0.53,6602.0,2.85,,,84091.0,0.22,900,4.78,20241023
058400,KNN,764,0,0.0,63.0,12.13,,,1622.0,0.47,20,2.62,20241023
025000,KPX케미칼,46950,-350,-0.74,13643.0,3.44,11295.0,4.16,133924.0,0.35,3000,6.39,20241023
092230,KPX홀딩스,56700,800,1.43,21366.0,2.65,,,236881.0,0.24,3500,6.17,20241023
000040,KR모터스,536,0,0.0,,,,,618.0,0.87,0,0.0,20241023
044450,KSS해운,9060,110,1.23,755.0,12.0,1242.0,7.29,18624.0,0.49,350,3.86,20241023
101000,KS인더스트리,2235,50,2.29,199.0,11.23,,,832.0,2.69,0,0.0,20241023
030200,KT,42700,-1300,-2.95,4043.0,10.56,5332.0,8.01,67972.0,0.63,1960,4.59,20241023
033780,KT&G,107500,-400,-0.37,7843.0,13.71,8107.0,13.26,81326.0,1.32,5200,4.84,20241023
058850,KTcs,2910,75,2.65,386.0,7.54,,,5029.0,0.58,100,3.44,20241023
058860,KTis,2660,10,0.38,455.0,5.85,,,6665.0,0.4,120,4.51,20241023
122450,KX,3575,-55,-1.52,420.0,8.51,,,6234.0,0.57,200,5.59,20241023
052900,KX하이텍,994,25,2.58,81.0,12.27,,,2123.0,0.47,0,0.0,20241023
376190,LB루셈,4480,-100,-2.18,48.0,93.33,,,8276.0,0.54,0,0.0,20241023
061970,LB세미콘,4600,20,0.44,,,,,5769.0,0.8,0,0.0,20241023
309960,LB인베스트먼트,3950,-50,-1.25,286.0,13.81,,,5020.0,0.79,200,5.06,20241023
093050,LF,14990,-80,-0.53,2899.0,5.17,,,53693.0,0.28,700,4.67,20241023
003550,LG,77500,100,0.13,8032.0,9.65,8547.0,9.07,167498.0,0.46,3100,4.0,20241023
034220,LG디스플레이,10700,260,2.49,,,,,18682.0,0.57,0,0.0,20241023
051900,LG생활건강,354000,6500,1.87,8513.0,41.58,21748.0,16.28,324268.0,1.09,3500,0.99,20241023
051905,LG생활건강우,151800,200,0.13,,,,,,,3550,2.34,20241023
373220,LG에너지솔루션,403000,21500,5.64,5287.0,76.22,6944.0,58.03,86328.0,4.67,0,0.0,20241023
003555,LG우,59700,0,0.0,,,,,,,3150,5.28,20241023
032640,LG유플러스,9900,-50,-0.5,1449.0,6.83,1379.0,7.18,19711.0,0.5,650,6.57,20241023
011070,LG이노텍,199700,500,0.25,23884.0,8.36,34009.0,5.87,199226.0,1.0,2610,1.31,20241023
066570,LG전자,99500,3200,3.32,3954.0,25.16,12016.0,8.28,109209.0,0.91,800,0.8,20241023
066575,LG전자우,50000,500,1.01,,,,,,,850,1.7,20241023
037560,LG헬로비전,2590,10,0.39,,,358.0,7.24,7300.0,0.35,120,4.63,20241023
051910,LG화학,324500,6500,2.04,17086.0,18.99,20217.0,16.05,411275.0,0.79,3500,1.08,20241023
051915,LG화학우,231000,3500,1.54,,,,,,,3550,1.54,20241023
079550,LIG넥스원,248500,-16500,-6.23,8028.0,30.95,11546.0,21.52,48286.0,5.15,1950,0.78,20241023
225190,LK삼양,2660,160,6.4,14.0,190.0,,,593.0,4.49,60,2.26,20241023
006260,LS,111900,-1900,-1.67,15881.0,7.05,15427.0,7.25,172545.0,0.65,1600,1.43,20241023
010120,LS ELECTRIC,156300,1900,1.23,7012.0,22.29,10132.0,15.43,58345.0,2.68,2800,1.79,20241023
000680,LS네트웍스,3345,135,4.21,145.0,23.07,,,7619.0,0.44,0,0.0,20241023
060370,LS마린솔루션,16150,-50,-0.31,472.0,34.22,393.0,41.15,4987.0,3.24,160,0.99,20241023
417200,LS머트리얼즈,15860,0,0.0,214.0,74.11,,,2668.0,5.94,22,0.14,20241023
229640,LS에코에너지,28450,-450,-1.56,136.0,209.19,1109.0,25.66,4793.0,5.94,200,0.7,20241023
078020,LS증권,4390,120,2.81,423.0,10.38,,,13813.0,0.32,150,3.42,20241023
108320,LX세미콘,62400,-300,-0.48,6222.0,10.03,10564.0,5.91,60056.0,1.04,1800,2.88,20241023
001120,LX인터내셔널,29550,-100,-0.34,3255.0,9.08,8385.0,3.52,63172.0,0.47,1200,4.06,20241023
108670,LX하우시스,40900,950,2.38,6186.0,6.61,7660.0,5.34,83467.0,0.49,1700,4.16,20241023
108675,LX하우시스우,22850,150,0.66,,,,,,,1750,7.66,20241023
383800,LX홀딩스,7060,-60,-0.84,1015.0,6.96,2192.0,3.22,21403.0,0.33,270,3.82,20241023
38380K,LX홀딩스1우,8770,20,0.23,,,,,,,280,3.19,20241023
476080,M83,13410,210,1.59,1094.0,12.26,,,3611.0,3.71,0,0.0,20241023
086960,MDS테크,1067,-6,-0.56,17.0,62.76,,,1327.0,0.8,0,0.0,20241023
023150,MH에탄올,5860,10,0.17,718.0,8.16,,,10724.0,0.55,250,4.27,20241023
038340,MIT,1233,0,0.0,,,,,525.0,2.35,0,0.0,20241023
035420,NAVER,172500,1300,0.76,6661.0,25.9,10233.0,16.86,154077.0,1.12,1205,0.7,20241023
160550,NEW,2360,70,3.06,,,,,3923.0,0.6,0,0.0,20241023
053290,NE능률,3465,-35,-1.0,65.0,53.31,,,5171.0,0.67,0,0.0,20241023
181710,NHN,16070,250,1.58,,,1687.0,9.53,48402.0,0.33,500,3.11,20241023
060250,NHN KCP,7270,100,1.39,913.0,7.96,1092.0,6.66,5780.0,1.26,200,2.75,20241023
104200,NHN벅스,3610,180,5.25,,,,,5102.0,0.71,0,0.0,20241023
005940,NH투자증권,13800,-110,-0.79,1588.0,8.69,2143.0,6.44,21757.0,0.63,800,5.8,20241023
005945,NH투자증권우,12060,0,0.0,,,,,,,850,7.05,20241023
034310,NICE,11320,120,1.07,110.0,102.91,,,21341.0,0.53,451,3.98,20241023
030190,NICE평가정보,11210,60,0.54,946.0,11.85,1256.0,8.93,6249.0,1.79,410,3.66,20241023
008260,NI스틸,3895,0,0.0,1756.0,2.22,,,8188.0,0.48,125,3.21,20241023
004250,NPC,4950,-150,-2.94,650.0,7.62,,,8873.0,0.56,100,2.02,20241023
004255,NPC우,2710,10,0.37,,,,,,,105,3.87,20241023
222160,NPX,8040,0,0.0,,,,,2382.0,3.38,0,0.0,20241023
456040,OCI,77700,-200,-0.26,7052.0,11.02,,,132933.0,0.58,2000,2.57,20241023
010060,OCI홀딩스,65600,-700,-1.06,36540.0,1.8,20500.0,3.2,190202.0,0.34,3300,5.03,20241023
178920,PI첨단소재,20400,-150,-0.73,,,1581.0,12.91,10724.0,1.9,0,0.0,20241023
024940,PN풍년,6100,210,3.57,231.0,26.41,,,5109.0,1.19,35,0.57,20241023
005490,POSCO홀딩스,342000,10500,3.17,22382.0,15.28,28719.0,11.91,714069.0,0.48,10000,2.92,20241023
218410,RFHIC,14270,640,4.7,671.0,21.27,968.0,14.74,11103.0,1.29,100,0.7,20241023
327260,RF머트리얼즈,6800,-10,-0.15,,,,,5259.0,1.29,0,0.0,20241023
091340,S&K폴리텍,2430,0,0.0,,,,,7690.0,0.32,0,0.0,20241023
